Country,EPSI,Date
Switzerland,1.0,1999-01-31
Switzerland,1.0,2000-01-31
Switzerland,1.0,2001-01-31
Switzerland,1.0,2002-01-31
Switzerland,1.0,2003-01-31
Switzerland,1.0,2004-01-31
Switzerland,1.0,2005-01-31
Switzerland,1.0,2006-01-31
Switzerland,1.0,2007-01-31
Switzerland,3.0,2008-01-31
Switzerland,4.0,2009-01-31
Switzerland,4.0,2010-01-31
Switzerland,4.0,2011-01-31
Switzerland,5.0,2012-01-31
Switzerland,5.0,2013-01-31
Switzerland,4.0,2014-01-31
Switzerland,5.0,2015-01-31
Switzerland,5.0,2016-01-31
Switzerland,5.0,2017-01-31
Switzerland,6.0,2018-01-31
Switzerland,5.0,2019-01-31
Switzerland,5.0,2020-01-31
Hungary,1.0,1990-01-31
Hungary,4.0,1991-01-31
Hungary,5.0,1992-01-31
Hungary,5.0,1993-01-31
Hungary,5.0,1994-01-31
Hungary,5.0,1995-01-31
Hungary,5.0,1996-01-31
Hungary,5.0,1997-01-31
Hungary,6.0,1998-01-31
Hungary,5.0,1999-01-31
Hungary,4.0,2000-01-31
Hungary,4.0,2001-01-31
Hungary,5.0,2002-01-31
Hungary,5.0,2003-01-31
Hungary,4.0,2004-01-31
Hungary,4.0,2005-01-31
Hungary,3.0,2006-01-31
Hungary,4.0,2007-01-31
Hungary,3.0,2008-01-31
Hungary,4.0,2009-01-31
Hungary,3.0,2010-01-31
Hungary,3.0,2011-01-31
Hungary,3.0,2012-01-31
Hungary,3.0,2013-01-31
Hungary,3.0,2014-01-31
Hungary,4.0,2015-01-31
Hungary,4.0,2016-01-31
Hungary,4.0,2017-01-31
Hungary,3.0,2018-01-31
Hungary,3.0,2019-01-31
Hungary,4.0,2020-01-31
Australia,0.0,1990-01-31
Australia,0.0,1991-01-31
Australia,0.0,1992-01-31
Australia,0.0,1993-01-31
Australia,0.0,1994-01-31
Australia,0.0,1995-01-31
Australia,0.0,1996-01-31
Australia,0.0,1997-01-31
Australia,0.0,1998-01-31
Australia,0.0,1999-01-31
Australia,0.0,2000-01-31
Australia,0.0,2001-01-31
Australia,0.0,2002-01-31
Australia,0.0,2003-01-31
Australia,0.0,2004-01-31
Australia,0.0,2005-01-31
Australia,0.0,2006-01-31
Australia,0.0,2007-01-31
Australia,0.0,2008-01-31
Australia,0.0,2009-01-31
Australia,0.0,2010-01-31
Australia,0.0,2011-01-31
Australia,0.0,2012-01-31
Australia,0.0,2013-01-31
Australia,0.0,2014-01-31
Australia,0.0,2015-01-31
Australia,0.0,2016-01-31
Australia,0.0,2017-01-31
Australia,0.0,2018-01-31
Australia,0.0,2019-01-31
Australia,0.0,2020-01-31
Belgium,0.0,1990-01-31
Belgium,0.0,1991-01-31
Belgium,0.0,1992-01-31
Belgium,0.0,1993-01-31
Belgium,0.0,1994-01-31
Belgium,0.0,1995-01-31
Belgium,0.0,1996-01-31
Belgium,0.0,1997-01-31
Belgium,0.0,1998-01-31
Belgium,0.0,1999-01-31
Belgium,0.0,2000-01-31
Belgium,0.0,2001-01-31
Belgium,0.0,2002-01-31
Belgium,0.0,2003-01-31
Belgium,0.0,2004-01-31
Belgium,0.0,2005-01-31
Belgium,0.0,2006-01-31
Belgium,0.0,2007-01-31
Belgium,0.0,2008-01-31
Belgium,0.0,2009-01-31
Belgium,0.0,2010-01-31
Belgium,0.0,2011-01-31
Belgium,0.0,2012-01-31
Belgium,0.0,2013-01-31
Belgium,0.0,2014-01-31
Belgium,0.0,2015-01-31
Belgium,0.0,2016-01-31
Belgium,0.0,2017-01-31
Belgium,0.0,2018-01-31
Belgium,0.0,2019-01-31
Belgium,0.0,2020-01-31
United Kingdom,1.0,1990-01-31
United Kingdom,1.0,1991-01-31
United Kingdom,1.0,1992-01-31
United Kingdom,1.0,1993-01-31
United Kingdom,1.0,1994-01-31
United Kingdom,1.0,1995-01-31
United Kingdom,1.0,1996-01-31
United Kingdom,1.0,1997-01-31
United Kingdom,1.0,1998-01-31
United Kingdom,1.0,1999-01-31
United Kingdom,1.0,2000-01-31
United Kingdom,1.0,2001-01-31
United Kingdom,1.0,2002-01-31
United Kingdom,5.0,2003-01-31
United Kingdom,5.0,2004-01-31
United Kingdom,5.0,2005-01-31
United Kingdom,5.0,2006-01-31
United Kingdom,5.0,2007-01-31
United Kingdom,5.0,2008-01-31
United Kingdom,5.0,2009-01-31
United Kingdom,5.0,2010-01-31
United Kingdom,5.0,2011-01-31
United Kingdom,5.0,2012-01-31
United Kingdom,5.0,2013-01-31
United Kingdom,5.0,2014-01-31
United Kingdom,5.0,2015-01-31
United Kingdom,5.0,2016-01-31
United Kingdom,5.0,2017-01-31
United Kingdom,5.0,2018-01-31
United Kingdom,5.0,2019-01-31
United Kingdom,5.0,2020-01-31
Germany,1.0,1990-01-31
Germany,1.0,1991-01-31
Germany,1.0,1992-01-31
Germany,1.0,1993-01-31
Germany,1.0,1994-01-31
Germany,1.0,1995-01-31
Germany,1.0,1996-01-31
Germany,1.0,1997-01-31
Germany,1.0,1998-01-31
Germany,1.0,1999-01-31
Germany,1.0,2000-01-31
Germany,1.0,2001-01-31
Germany,6.0,2002-01-31
Germany,6.0,2003-01-31
Germany,6.0,2004-01-31
Germany,6.0,2005-01-31
Germany,6.0,2006-01-31
Germany,6.0,2007-01-31
Germany,6.0,2008-01-31
Germany,6.0,2009-01-31
Germany,6.0,2010-01-31
Germany,6.0,2011-01-31
Germany,6.0,2012-01-31
Germany,6.0,2013-01-31
Germany,6.0,2014-01-31
Germany,6.0,2015-01-31
Germany,6.0,2016-01-31
Germany,6.0,2017-01-31
Germany,6.0,2018-01-31
Germany,6.0,2019-01-31
Germany,6.0,2020-01-31
Norway,0.0,1990-01-31
Norway,0.0,1991-01-31
Norway,1.0,1992-01-31
Norway,1.0,1993-01-31
Norway,1.0,1994-01-31
Norway,1.0,1995-01-31
Norway,1.0,1996-01-31
Norway,1.0,1997-01-31
Norway,1.0,1998-01-31
Norway,1.0,1999-01-31
Norway,1.0,2000-01-31
Norway,1.0,2001-01-31
Norway,4.0,2002-01-31
Norway,4.0,2003-01-31
Norway,4.0,2004-01-31
Norway,4.0,2005-01-31
Norway,4.0,2006-01-31
Norway,4.0,2007-01-31
Norway,4.0,2008-01-31
Norway,4.0,2009-01-31
Norway,4.0,2010-01-31
Norway,4.0,2011-01-31
Norway,4.0,2012-01-31
Norway,4.0,2013-01-31
Norway,4.0,2014-01-31
Norway,4.0,2015-01-31
Norway,4.0,2016-01-31
Norway,4.0,2017-01-31
Norway,4.0,2018-01-31
Norway,4.0,2019-01-31
Norway,4.0,2020-01-31
United States,0.0,1990-01-31
United States,0.0,1991-01-31
United States,0.5,1992-01-31
United States,0.5,1993-01-31
United States,0.5,1994-01-31
United States,0.5,1995-01-31
United States,0.5,1996-01-31
United States,0.5,1997-01-31
United States,0.83333331,1998-01-31
United States,0.66666669,1999-01-31
United States,0.66666669,2000-01-31
United States,0.66666669,2001-01-31
United States,0.66666669,2002-01-31
United States,0.66666669,2003-01-31
United States,0.66666669,2004-01-31
United States,0.66666669,2005-01-31
United States,0.5,2006-01-31
United States,0.5,2007-01-31
United States,0.66666669,2008-01-31
United States,1.0,2009-01-31
United States,0.83333331,2010-01-31
United States,0.83333331,2011-01-31
United States,0.83333331,2012-01-31
United States,0.83333331,2013-01-31
United States,1.0,2014-01-31
United States,1.1666666,2015-01-31
United States,1.1666666,2016-01-31
United States,1.1666666,2017-01-31
United States,1.0,2018-01-31
United States,1.0,2019-01-31
United States,1.3333334,2020-01-31
Hungary,0.0,1990-01-31
Hungary,0.0,1991-01-31
Hungary,0.0,1992-01-31
Hungary,0.0,1993-01-31
Hungary,0.0,1994-01-31
Hungary,0.0,1995-01-31
Hungary,0.0,1996-01-31
Hungary,0.0,1997-01-31
Hungary,0.0,1998-01-31
Hungary,0.0,1999-01-31
Hungary,3.0,2000-01-31
Hungary,3.0,2001-01-31
Hungary,3.0,2002-01-31
Hungary,5.0,2003-01-31
Hungary,5.0,2004-01-31
Hungary,5.0,2005-01-31
Hungary,5.0,2006-01-31
Hungary,5.0,2007-01-31
Hungary,5.0,2008-01-31
Hungary,5.0,2009-01-31
Hungary,5.0,2010-01-31
Hungary,5.0,2011-01-31
Hungary,5.0,2012-01-31
Hungary,5.0,2013-01-31
Hungary,5.0,2014-01-31
Hungary,5.0,2015-01-31
Hungary,5.0,2016-01-31
Hungary,5.0,2017-01-31
Hungary,5.0,2018-01-31
Hungary,5.0,2019-01-31
Hungary,5.0,2020-01-31
Greece,0.0,1990-01-31
Greece,0.0,1991-01-31
Greece,0.0,1992-01-31
Greece,0.0,1993-01-31
Greece,0.0,1994-01-31
Greece,0.0,1995-01-31
Greece,0.0,1996-01-31
Greece,0.0,1997-01-31
Greece,0.0,1998-01-31
Greece,0.0,1999-01-31
Greece,0.0,2000-01-31
Greece,0.0,2001-01-31
Greece,0.0,2002-01-31
Greece,0.0,2003-01-31
Greece,0.0,2004-01-31
Greece,0.0,2005-01-31
Greece,0.0,2006-01-31
Greece,0.0,2007-01-31
Greece,0.0,2008-01-31
Greece,0.0,2009-01-31
Greece,0.0,2010-01-31
Greece,0.0,2011-01-31
Greece,0.0,2012-01-31
Greece,0.0,2013-01-31
Greece,0.0,2014-01-31
Greece,0.0,2015-01-31
Greece,0.0,2016-01-31
Greece,0.0,2017-01-31
Greece,0.0,2018-01-31
Greece,0.0,2019-01-31
Greece,0.0,2020-01-31
Switzerland,0.0,1990-01-31
Switzerland,0.0,1991-01-31
Switzerland,0.0,1992-01-31
Switzerland,0.0,1993-01-31
Switzerland,0.0,1994-01-31
Switzerland,0.0,1995-01-31
Switzerland,0.0,1996-01-31
Switzerland,0.0,1997-01-31
Switzerland,0.0,1998-01-31
Switzerland,0.0,1999-01-31
Switzerland,0.0,2000-01-31
Switzerland,0.0,2001-01-31
Switzerland,0.0,2002-01-31
Switzerland,0.0,2003-01-31
Switzerland,0.0,2004-01-31
Switzerland,0.0,2005-01-31
Switzerland,0.0,2006-01-31
Switzerland,0.0,2007-01-31
Switzerland,2.0,2008-01-31
Switzerland,3.0,2009-01-31
Switzerland,4.0,2010-01-31
Switzerland,4.0,2011-01-31
Switzerland,4.0,2012-01-31
Switzerland,4.0,2013-01-31
Switzerland,6.0,2014-01-31
Switzerland,6.0,2015-01-31
Switzerland,6.0,2016-01-31
Switzerland,6.0,2017-01-31
Switzerland,6.0,2018-01-31
Switzerland,6.0,2019-01-31
Switzerland,6.0,2020-01-31
Japan,3.0,1990-01-31
Japan,3.0,1991-01-31
Japan,3.0,1992-01-31
Japan,3.0,1993-01-31
Japan,3.0,1994-01-31
Japan,3.0,1995-01-31
Japan,3.0,1996-01-31
Japan,3.0,1997-01-31
Japan,3.0,1998-01-31
Japan,4.0,1999-01-31
Japan,4.0,2000-01-31
Japan,4.0,2001-01-31
Japan,4.0,2002-01-31
Japan,4.0,2003-01-31
Japan,4.0,2004-01-31
Japan,4.0,2005-01-31
Japan,4.0,2006-01-31
Japan,4.0,2007-01-31
Japan,4.0,2008-01-31
Japan,4.0,2009-01-31
Japan,4.0,2010-01-31
Japan,4.0,2011-01-31
Japan,4.0,2012-01-31
Japan,4.0,2013-01-31
Japan,4.0,2014-01-31
Japan,4.0,2015-01-31
Japan,5.0,2016-01-31
Japan,5.0,2017-01-31
Japan,5.0,2018-01-31
Japan,5.0,2019-01-31
Japan,5.0,2020-01-31
Australia,0.0,1990-01-31
Australia,0.0,1991-01-31
Australia,0.0,1992-01-31
Australia,0.0,1993-01-31
Australia,0.0,1994-01-31
Australia,0.0,1995-01-31
Australia,0.0,1996-01-31
Australia,0.0,1997-01-31
Australia,0.0,1998-01-31
Australia,0.0,1999-01-31
Australia,0.0,2000-01-31
Australia,0.0,2001-01-31
Australia,0.0,2002-01-31
Australia,0.0,2003-01-31
Australia,0.0,2004-01-31
Australia,0.0,2005-01-31
Australia,0.0,2006-01-31
Australia,0.0,2007-01-31
Australia,1.0,2008-01-31
Australia,2.0,2009-01-31
Australia,3.0,2010-01-31
Australia,5.0,2011-01-31
Australia,6.0,2012-01-31
Australia,6.0,2013-01-31
Australia,6.0,2014-01-31
Australia,6.0,2015-01-31
Australia,6.0,2016-01-31
Australia,6.0,2017-01-31
Australia,6.0,2018-01-31
Australia,6.0,2019-01-31
Australia,6.0,2020-01-31
Spain,1.0,1990-01-31
Spain,3.0,1991-01-31
Spain,3.0,1992-01-31
Spain,3.0,1993-01-31
Spain,3.0,1994-01-31
Spain,3.0,1995-01-31
Spain,3.0,1996-01-31
Spain,3.0,1997-01-31
Spain,3.0,1998-01-31
Spain,3.0,1999-01-31
Spain,3.0,2000-01-31
Spain,3.0,2001-01-31
Spain,3.0,2002-01-31
Spain,3.0,2003-01-31
Spain,5.0,2004-01-31
Spain,5.0,2005-01-31
Spain,5.0,2006-01-31
Spain,5.0,2007-01-31
Spain,5.0,2008-01-31
Spain,5.0,2009-01-31
Spain,5.0,2010-01-31
Spain,5.0,2011-01-31
Spain,5.0,2012-01-31
Spain,5.0,2013-01-31
Spain,5.0,2014-01-31
Spain,5.0,2015-01-31
Spain,5.0,2016-01-31
Spain,5.0,2017-01-31
Spain,5.0,2018-01-31
Spain,5.0,2019-01-31
Spain,5.0,2020-01-31
France,1.0,1990-01-31
France,1.0,1991-01-31
France,1.0,1992-01-31
France,1.0,1993-01-31
France,1.0,1994-01-31
France,1.0,1995-01-31
France,1.0,1996-01-31
France,1.0,1997-01-31
France,1.0,1998-01-31
France,1.0,1999-01-31
France,5.0,2000-01-31
France,5.0,2001-01-31
France,5.0,2002-01-31
France,5.0,2003-01-31
France,5.0,2004-01-31
France,5.0,2005-01-31
France,5.0,2006-01-31
France,5.0,2007-01-31
France,5.0,2008-01-31
France,6.0,2009-01-31
France,6.0,2010-01-31
France,6.0,2011-01-31
France,6.0,2012-01-31
France,6.0,2013-01-31
France,6.0,2014-01-31
France,6.0,2015-01-31
France,6.0,2016-01-31
France,6.0,2017-01-31
France,6.0,2018-01-31
France,6.0,2019-01-31
France,6.0,2020-01-31
Australia,0.0,1990-01-31
Australia,0.0,1991-01-31
Australia,0.0,1992-01-31
Australia,0.0,1993-01-31
Australia,0.0,1994-01-31
Australia,0.0,1995-01-31
Australia,0.0,1996-01-31
Australia,0.0,1997-01-31
Australia,1.0,1998-01-31
Australia,1.0,1999-01-31
Australia,1.0,2000-01-31
Australia,1.0,2001-01-31
Australia,1.75,2002-01-31
Australia,1.75,2003-01-31
Australia,1.75,2004-01-31
Australia,3.25,2005-01-31
Australia,4.5,2006-01-31
Australia,4.5,2007-01-31
Australia,4.5,2008-01-31
Australia,4.75,2009-01-31
Australia,4.75,2010-01-31
Australia,4.75,2011-01-31
Australia,4.75,2012-01-31
Australia,4.75,2013-01-31
Australia,4.75,2014-01-31
Australia,4.75,2015-01-31
Australia,4.75,2016-01-31
Australia,4.75,2017-01-31
Australia,4.75,2018-01-31
Australia,4.75,2019-01-31
Australia,4.75,2020-01-31
Slovak Republic,0.0,1990-01-31
Slovak Republic,0.0,1991-01-31
Slovak Republic,0.0,1992-01-31
Slovak Republic,0.0,1993-01-31
Slovak Republic,0.0,1994-01-31
Slovak Republic,0.0,1995-01-31
Slovak Republic,0.0,1996-01-31
Slovak Republic,0.0,1997-01-31
Slovak Republic,0.0,1998-01-31
Slovak Republic,0.0,1999-01-31
Slovak Republic,0.0,2000-01-31
Slovak Republic,0.0,2001-01-31
Slovak Republic,1.0,2002-01-31
Slovak Republic,1.0,2003-01-31
Slovak Republic,1.0,2004-01-31
Slovak Republic,1.0,2005-01-31
Slovak Republic,1.0,2006-01-31
Slovak Republic,1.0,2007-01-31
Slovak Republic,1.0,2008-01-31
Slovak Republic,1.0,2009-01-31
Slovak Republic,1.0,2010-01-31
Slovak Republic,1.0,2011-01-31
Slovak Republic,1.0,2012-01-31
Slovak Republic,1.0,2013-01-31
Slovak Republic,1.0,2014-01-31
Slovak Republic,1.0,2015-01-31
Slovak Republic,1.0,2016-01-31
Slovak Republic,1.0,2017-01-31
Slovak Republic,1.0,2018-01-31
Slovak Republic,1.0,2019-01-31
Slovak Republic,1.0,2020-01-31
Poland,0.0,1990-01-31
Poland,0.0,1991-01-31
Poland,0.0,1992-01-31
Poland,0.0,1993-01-31
Poland,0.0,1994-01-31
Poland,1.0,1995-01-31
Poland,1.0,1996-01-31
Poland,1.0,1997-01-31
Poland,1.0,1998-01-31
Poland,1.0,1999-01-31
Poland,1.0,2000-01-31
Poland,1.0,2001-01-31
Poland,1.0,2002-01-31
Poland,1.0,2003-01-31
Poland,2.0,2004-01-31
Poland,2.0,2005-01-31
Poland,2.0,2006-01-31
Poland,2.0,2007-01-31
Poland,2.0,2008-01-31
Poland,2.0,2009-01-31
Poland,2.0,2010-01-31
Poland,2.0,2011-01-31
Poland,2.0,2012-01-31
Poland,2.0,2013-01-31
Poland,2.0,2014-01-31
Poland,2.0,2015-01-31
Poland,2.0,2016-01-31
Poland,2.0,2017-01-31
Poland,2.0,2018-01-31
Poland,2.0,2019-01-31
Poland,2.0,2020-01-31
Denmark,0.0,1990-01-31
Denmark,0.33333334,1991-01-31
Denmark,0.83333331,1992-01-31
Denmark,1.0,1993-01-31
Denmark,1.0,1994-01-31
Denmark,1.0,1995-01-31
Denmark,2.0,1996-01-31
Denmark,2.0,1997-01-31
Denmark,1.8333334,1998-01-31
Denmark,2.1666667,1999-01-31
Denmark,2.0,2000-01-31
Denmark,2.0,2001-01-31
Denmark,2.1666667,2002-01-31
Denmark,2.1666667,2003-01-31
Denmark,2.1666667,2004-01-31
Denmark,2.3333333,2005-01-31
Denmark,2.6666667,2006-01-31
Denmark,2.1666667,2007-01-31
Denmark,2.8333333,2008-01-31
Denmark,2.5,2009-01-31
Denmark,3.5,2010-01-31
Denmark,3.6666667,2011-01-31
Denmark,3.1666667,2012-01-31
Denmark,3.1666667,2013-01-31
Denmark,3.3333333,2014-01-31
Denmark,3.3333333,2015-01-31
Denmark,3.3333333,2016-01-31
Denmark,3.3333333,2017-01-31
Denmark,3.3333333,2018-01-31
Denmark,3.5,2019-01-31
Denmark,3.6666667,2020-01-31
Czech Republic,0.0,1990-01-31
Czech Republic,0.0,1991-01-31
Czech Republic,0.0,1992-01-31
Czech Republic,0.0,1993-01-31
Czech Republic,0.0,1994-01-31
Czech Republic,0.0,1995-01-31
Czech Republic,0.0,1996-01-31
Czech Republic,0.0,1997-01-31
Czech Republic,0.0,1998-01-31
Czech Republic,0.0,1999-01-31
Czech Republic,0.0,2000-01-31
Czech Republic,0.0,2001-01-31
Czech Republic,2.0,2002-01-31
Czech Republic,3.0,2003-01-31
Czech Republic,3.0,2004-01-31
Czech Republic,3.0,2005-01-31
Czech Republic,3.0,2006-01-31
Czech Republic,3.0,2007-01-31
Czech Republic,4.0,2008-01-31
Czech Republic,4.0,2009-01-31
Czech Republic,3.0,2010-01-31
Czech Republic,4.0,2011-01-31
Czech Republic,4.0,2012-01-31
Czech Republic,3.0,2013-01-31
Czech Republic,0.0,2014-01-31
Czech Republic,0.0,2015-01-31
Czech Republic,0.0,2016-01-31
Czech Republic,0.0,2017-01-31
Czech Republic,0.0,2018-01-31
Czech Republic,0.0,2019-01-31
Czech Republic,0.0,2020-01-31
United Kingdom,0.0,1990-01-31
United Kingdom,0.0,1991-01-31
United Kingdom,0.0,1992-01-31
United Kingdom,0.0,1993-01-31
United Kingdom,0.0,1994-01-31
United Kingdom,0.0,1995-01-31
United Kingdom,0.0,1996-01-31
United Kingdom,0.0,1997-01-31
United Kingdom,0.0,1998-01-31
United Kingdom,0.0,1999-01-31
United Kingdom,0.0,2000-01-31
United Kingdom,0.0,2001-01-31
United Kingdom,0.0,2002-01-31
United Kingdom,0.0,2003-01-31
United Kingdom,0.0,2004-01-31
United Kingdom,1.0,2005-01-31
United Kingdom,1.0,2006-01-31
United Kingdom,1.0,2007-01-31
United Kingdom,2.0,2008-01-31
United Kingdom,1.0,2009-01-31
United Kingdom,1.0,2010-01-31
United Kingdom,1.0,2011-01-31
United Kingdom,1.0,2012-01-31
United Kingdom,1.0,2013-01-31
United Kingdom,1.0,2014-01-31
United Kingdom,2.0,2015-01-31
United Kingdom,2.0,2016-01-31
United Kingdom,2.0,2017-01-31
United Kingdom,3.0,2018-01-31
United Kingdom,3.0,2019-01-31
United Kingdom,0.0,2020-01-31
Finland,0.0,1990-01-31
Finland,0.0,1991-01-31
Finland,0.0,1992-01-31
Finland,0.0,1993-01-31
Finland,0.0,1994-01-31
Finland,0.0,1995-01-31
Finland,0.0,1996-01-31
Finland,0.0,1997-01-31
Finland,0.0,1998-01-31
Finland,0.0,1999-01-31
Finland,0.0,2000-01-31
Finland,0.0,2001-01-31
Finland,4.0,2002-01-31
Finland,4.0,2003-01-31
Finland,4.0,2004-01-31
Finland,4.0,2005-01-31
Finland,4.0,2006-01-31
Finland,4.0,2007-01-31
Finland,4.0,2008-01-31
Finland,4.0,2009-01-31
Finland,4.0,2010-01-31
Finland,4.0,2011-01-31
Finland,4.0,2012-01-31
Finland,4.0,2013-01-31
Finland,4.0,2014-01-31
Finland,6.0,2015-01-31
Finland,6.0,2016-01-31
Finland,6.0,2017-01-31
Finland,6.0,2018-01-31
Finland,6.0,2019-01-31
Finland,6.0,2020-01-31
Ireland,1.0,1990-01-31
Ireland,1.0,1991-01-31
Ireland,1.0,1992-01-31
Ireland,1.0,1993-01-31
Ireland,1.0,1994-01-31
Ireland,1.0,1995-01-31
Ireland,1.0,1996-01-31
Ireland,1.0,1997-01-31
Ireland,1.0,1998-01-31
Ireland,1.0,1999-01-31
Ireland,1.0,2000-01-31
Ireland,1.0,2001-01-31
Ireland,1.0,2002-01-31
Ireland,1.0,2003-01-31
Ireland,1.0,2004-01-31
Ireland,1.0,2005-01-31
Ireland,2.0,2006-01-31
Ireland,2.0,2007-01-31
Ireland,3.0,2008-01-31
Ireland,3.0,2009-01-31
Ireland,2.0,2010-01-31
Ireland,1.0,2011-01-31
Ireland,2.0,2012-01-31
Ireland,2.0,2013-01-31
Ireland,2.0,2014-01-31
Ireland,2.0,2015-01-31
Ireland,1.0,2016-01-31
Ireland,1.0,2017-01-31
Ireland,1.0,2018-01-31
Ireland,1.0,2019-01-31
Ireland,1.0,2020-01-31
France,0.0,1990-01-31
France,0.0,1991-01-31
France,0.0,1992-01-31
France,0.0,1993-01-31
France,0.0,1994-01-31
France,0.0,1995-01-31
France,0.0,1996-01-31
France,0.0,1997-01-31
France,0.0,1998-01-31
France,0.0,1999-01-31
France,0.0,2000-01-31
France,0.0,2001-01-31
France,0.0,2002-01-31
France,0.0,2003-01-31
France,0.0,2004-01-31
France,0.0,2005-01-31
France,4.0,2006-01-31
France,1.0,2007-01-31
France,4.0,2008-01-31
France,2.0,2009-01-31
France,2.0,2010-01-31
France,3.0,2011-01-31
France,1.0,2012-01-31
France,1.0,2013-01-31
France,1.0,2014-01-31
France,1.0,2015-01-31
France,1.0,2016-01-31
France,1.0,2017-01-31
France,2.0,2018-01-31
France,3.0,2019-01-31
France,3.0,2020-01-31
Korea,0.0,1990-01-31
Korea,0.0,1991-01-31
Korea,0.0,1992-01-31
Korea,0.0,1993-01-31
Korea,0.0,1994-01-31
Korea,0.0,1995-01-31
Korea,0.0,1996-01-31
Korea,0.0,1997-01-31
Korea,0.0,1998-01-31
Korea,0.0,1999-01-31
Korea,1.0,2000-01-31
Korea,1.0,2001-01-31
Korea,1.0,2002-01-31
Korea,1.0,2003-01-31
Korea,1.0,2004-01-31
Korea,1.0,2005-01-31
Korea,1.0,2006-01-31
Korea,1.0,2007-01-31
Korea,1.0,2008-01-31
Korea,1.0,2009-01-31
Korea,1.0,2010-01-31
Korea,2.0,2011-01-31
Korea,2.0,2012-01-31
Korea,2.0,2013-01-31
Korea,2.0,2014-01-31
Korea,3.0,2015-01-31
Korea,3.0,2016-01-31
Korea,3.0,2017-01-31
Korea,3.0,2018-01-31
Korea,4.0,2019-01-31
Korea,4.0,2020-01-31
Spain,0.0,1990-01-31
Spain,0.0,1991-01-31
Spain,0.0,1992-01-31
Spain,0.0,1993-01-31
Spain,0.0,1994-01-31
Spain,0.0,1995-01-31
Spain,0.0,1996-01-31
Spain,0.0,1997-01-31
Spain,0.0,1998-01-31
Spain,0.0,1999-01-31
Spain,0.0,2000-01-31
Spain,0.0,2001-01-31
Spain,0.0,2002-01-31
Spain,0.0,2003-01-31
Spain,0.0,2004-01-31
Spain,2.0,2005-01-31
Spain,4.0,2006-01-31
Spain,1.0,2007-01-31
Spain,4.0,2008-01-31
Spain,2.0,2009-01-31
Spain,2.0,2010-01-31
Spain,3.0,2011-01-31
Spain,1.0,2012-01-31
Spain,1.0,2013-01-31
Spain,1.0,2014-01-31
Spain,1.0,2015-01-31
Spain,1.0,2016-01-31
Spain,1.0,2017-01-31
Spain,2.0,2018-01-31
Spain,3.0,2019-01-31
Spain,3.0,2020-01-31
Portugal,0.83333331,1990-01-31
Portugal,0.83333331,1991-01-31
Portugal,1.0,1992-01-31
Portugal,0.83333331,1993-01-31
Portugal,0.83333331,1994-01-31
Portugal,1.0,1995-01-31
Portugal,0.83333331,1996-01-31
Portugal,0.83333331,1997-01-31
Portugal,1.0,1998-01-31
Portugal,0.83333331,1999-01-31
Portugal,0.66666669,2000-01-31
Portugal,0.66666669,2001-01-31
Portugal,0.83333331,2002-01-31
Portugal,0.83333331,2003-01-31
Portugal,0.83333331,2004-01-31
Portugal,1.0,2005-01-31
Portugal,1.3333334,2006-01-31
Portugal,0.83333331,2007-01-31
Portugal,1.3333334,2008-01-31
Portugal,1.0,2009-01-31
Portugal,1.0,2010-01-31
Portugal,1.0,2011-01-31
Portugal,0.66666669,2012-01-31
Portugal,0.66666669,2013-01-31
Portugal,0.83333331,2014-01-31
Portugal,1.0,2015-01-31
Portugal,1.1666666,2016-01-31
Portugal,1.1666666,2017-01-31
Portugal,1.1666666,2018-01-31
Portugal,1.5,2019-01-31
Portugal,1.8333334,2020-01-31
Belgium,0.0,1990-01-31
Belgium,0.0,1991-01-31
Belgium,0.0,1992-01-31
Belgium,0.0,1993-01-31
Belgium,0.0,1994-01-31
Belgium,0.0,1995-01-31
Belgium,0.0,1996-01-31
Belgium,0.0,1997-01-31
Belgium,0.0,1998-01-31
Belgium,0.0,1999-01-31
Belgium,0.0,2000-01-31
Belgium,0.0,2001-01-31
Belgium,0.0,2002-01-31
Belgium,0.0,2003-01-31
Belgium,0.0,2004-01-31
Belgium,0.0,2005-01-31
Belgium,0.0,2006-01-31
Belgium,0.0,2007-01-31
Belgium,0.0,2008-01-31
Belgium,0.0,2009-01-31
Belgium,0.0,2010-01-31
Belgium,0.0,2011-01-31
Belgium,0.0,2012-01-31
Belgium,0.0,2013-01-31
Belgium,0.0,2014-01-31
Belgium,0.0,2015-01-31
Belgium,0.0,2016-01-31
Belgium,0.0,2017-01-31
Belgium,0.0,2018-01-31
Belgium,0.0,2019-01-31
Belgium,0.0,2020-01-31
Slovak Republic,0.0,1990-01-31
Slovak Republic,0.0,1991-01-31
Slovak Republic,0.0,1992-01-31
Slovak Republic,0.0,1993-01-31
Slovak Republic,0.0,1994-01-31
Slovak Republic,0.0,1995-01-31
Slovak Republic,0.0,1996-01-31
Slovak Republic,0.0,1997-01-31
Slovak Republic,0.0,1998-01-31
Slovak Republic,0.0,1999-01-31
Slovak Republic,2.0,2000-01-31
Slovak Republic,2.0,2001-01-31
Slovak Republic,2.0,2002-01-31
Slovak Republic,2.0,2003-01-31
Slovak Republic,2.0,2004-01-31
Slovak Republic,2.0,2005-01-31
Slovak Republic,2.0,2006-01-31
Slovak Republic,2.0,2007-01-31
Slovak Republic,2.0,2008-01-31
Slovak Republic,2.0,2009-01-31
Slovak Republic,2.0,2010-01-31
